,text,label,label_name,text_clean
935,i know just how you feel any ache pain in tummy i get frightened incase it em again,4,surprise,i know just how you feel any ache pain in tummy i get frightened incase it em again
936,i also feel paranoid that everyone is listening to my phone conversations whats that all about,4,surprise,i also feel paranoid that everyone is listening to my phone conversations whats that all about
937,i feel overwhelmed they might say my stomach hurts or my head hurts,4,surprise,i feel overwhelmed they might say my stomach hurts or my head hurts
938,i also always feel a little scared,4,surprise,i also always feel a little scared
939,i guess i am just feeling slightly shaken at this sudden news,4,surprise,i guess i am just feeling slightly shaken at this sudden news
940,im feeling gently hesitant about posting these photos because this time the race slapped do not copy on every picture,4,surprise,im feeling gently hesitant about posting these photos because this time the race slapped do not copy on every picture
941,i feel scared and unsure and out of place,4,surprise,i feel scared and unsure and out of place
942,i was out shopping with a friend the other day and she asked how i was feeling about the book coming out and i said i was terrified and she asked why,4,surprise,i was out shopping with a friend the other day and she asked how i was feeling about the book coming out and i said i was terrified and she asked why
943,im guessing with everyone standing there she was feeling timid about moving through the crowd again,4,surprise,im guessing with everyone standing there she was feeling timid about moving through the crowd again
944,i instantly feel anxious that a police officer is going to pull me over,4,surprise,i instantly feel anxious that a police officer is going to pull me over
945,i feel like im almost uh afraid of everything so to speak,4,surprise,i feel like im almost uh afraid of everything so to speak
946,i kind of feel fearful of starting,4,surprise,i kind of feel fearful of starting
947,i think i feel myself flushing don t be alarmed i m on a headache medicine that causes that sometimes,4,surprise,i think i feel myself flushing don t be alarmed i m on a headache medicine that causes that sometimes
948,i didnt feel alarmed moreso a feeling of total welcome,4,surprise,i didnt feel alarmed moreso a feeling of total welcome
949,i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all,4,surprise,i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all
950,i feel really strange without my bangs and sometimes i want just to cut my hair,4,surprise,i feel really strange without my bangs and sometimes i want just to cut my hair
951,i love taking in peoples smiles the way children giggle the gorgeous way little ones move closer to their moms if strangers smile at them and they feel scared the way teenagers are boisterous and full of life and hopes,4,surprise,i love taking in peoples smiles the way children giggle the gorgeous way little ones move closer to their moms if strangers smile at them and they feel scared the way teenagers are boisterous and full of life and hopes
952,i feel like a paranoid stalker or something,4,surprise,i feel like a paranoid stalker or something
953,i may be having a constant dullness and heaviness over my heart that makes me feel restless bored and unsatisfied however i know very well that such feelings are evoked by the time of the month,4,surprise,i may be having a constant dullness and heaviness over my heart that makes me feel restless bored and unsatisfied however i know very well that such feelings are evoked by the time of the month
954,when my mothers heart nearly stopped,4,surprise,when my mothers heart nearly stopped
955,i guess i feel insecure and anxious,4,surprise,i guess i feel insecure and anxious
956,i feel uncertain of how i can keep my personal development of fitness and health going in the right direction,4,surprise,i feel uncertain of how i can keep my personal development of fitness and health going in the right direction
957,i drove away from today feeling overwhelmed with news that i have heard a trillion times and news that my heart knows already,4,surprise,i drove away from today feeling overwhelmed with news that i have heard a trillion times and news that my heart knows already
958,i wonder sometimes whether i have just added to the antagonism and misunderstanding that many people have towards those of us who feel reluctant to wholeheartedly support the traditional armistice day remembrances,4,surprise,i wonder sometimes whether i have just added to the antagonism and misunderstanding that many people have towards those of us who feel reluctant to wholeheartedly support the traditional armistice day remembrances
959,i managed to eat more than i usually can on race morning mostly because jon was there and i didnt feel quite as nervous,4,surprise,i managed to eat more than i usually can on race morning mostly because jon was there and i didnt feel quite as nervous
960,i had horrible anxiety dreams every night last week and it made me feel really paranoid and of course all of that reading about conspiracy theories and unsolved crimes online didnt hugely help matters,4,surprise,i had horrible anxiety dreams every night last week and it made me feel really paranoid and of course all of that reading about conspiracy theories and unsolved crimes online didnt hugely help matters
961,i must confess im feeling a little overwhelmed,4,surprise,i must confess im feeling a little overwhelmed
962,i often find myself feeling assaulted by a multitude of sense impressions,4,surprise,i often find myself feeling assaulted by a multitude of sense impressions
963,i feel like a wimpy blubbering fool right now,4,surprise,i feel like a wimpy blubbering fool right now
964,i just feel skeptical,4,surprise,i just feel skeptical
965,ill go because it warms my muscles and i always laugh in the midst of our quirky little inter generational exercise family and after six months im a regular which reminds me that ive accomplished the epic feat of no longer feeling in some way intimidated when i go to the gym,4,surprise,ill go because it warms my muscles and i always laugh in the midst of our quirky little inter generational exercise family and after six months im a regular which reminds me that ive accomplished the epic feat of no longer feeling in some way intimidated when i go to the gym
966,i answered feeling rather skeptical,4,surprise,i answered feeling rather skeptical
967,i hope you don t run around irrationally killing people when you feel threatened like animals do,4,surprise,i hope you don t run around irrationally killing people when you feel threatened like animals do
968,i just feel distressed i dont know why though but i do,4,surprise,i just feel distressed i dont know why though but i do
969,i feel apprehensive about the ride ahead,4,surprise,i feel apprehensive about the ride ahead
970,i don t want to go home to toronto and feel like a nobody tortured artist loser for two weeks and smoke pot alone in my bedroom and watch degrassi junior high and then weep,4,surprise,i don t want to go home to toronto and feel like a nobody tortured artist loser for two weeks and smoke pot alone in my bedroom and watch degrassi junior high and then weep
971,i am left feeling rather distressed and torn,4,surprise,i am left feeling rather distressed and torn
972,i did not picture myself feeling shy in this class when i signed up for it,4,surprise,i did not picture myself feeling shy in this class when i signed up for it
973,i did that at the recent french open with the claret jug so i now feel somewhat reluctant i got close to the claret jug in france as i felt afterwards i want to be able to do that till hopefully win the open and then get to bond it for the next twelve months,4,surprise,i did that at the recent french open with the claret jug so i now feel somewhat reluctant i got close to the claret jug in france as i felt afterwards i want to be able to do that till hopefully win the open and then get to bond it for the next twelve months
974,im feeling somewhat indecisive about what to do in terms of an alliance,4,surprise,im feeling somewhat indecisive about what to do in terms of an alliance
975,i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured,4,surprise,i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured
976,i feel so paranoid i don t want to feel like i did back then ever again,4,surprise,i feel so paranoid i don t want to feel like i did back then ever again
977,i feel more terrified than the customers will be in my maze,4,surprise,i feel more terrified than the customers will be in my maze
978,i appreciate not having to do it but it feels so strange to be sitting around not packing when a move is so close,4,surprise,i appreciate not having to do it but it feels so strange to be sitting around not packing when a move is so close
979,i feel strange and weird about this entire struggle am i the only one who deals with this kind of conflict,4,surprise,i feel strange and weird about this entire struggle am i the only one who deals with this kind of conflict
980,i told her yeah they feel insecure and they bully people because it makes them feel powerful physically,4,surprise,i told her yeah they feel insecure and they bully people because it makes them feel powerful physically
981,i somehow feel more vulnerable without it,4,surprise,i somehow feel more vulnerable without it
982,i don t know if i have told this to you but i feel intimidated by how smart you are,4,surprise,i don t know if i have told this to you but i feel intimidated by how smart you are
983,i was really worried that i would feel intimidated by monica but when we met that morning she was incredibly welcoming and made me feel relaxed straight away,4,surprise,i was really worried that i would feel intimidated by monica but when we met that morning she was incredibly welcoming and made me feel relaxed straight away
984,i feel like i need to be some tortured soul in order to create words or whatever,4,surprise,i feel like i need to be some tortured soul in order to create words or whatever
985,i feel acclimated like i am finally a part of this organization rather than a timid observer,4,surprise,i feel acclimated like i am finally a part of this organization rather than a timid observer
986,i wouldn t make too big of a deal out of the situation you found your daughter in unless you feel prompted to not fearful,4,surprise,i wouldn t make too big of a deal out of the situation you found your daughter in unless you feel prompted to not fearful
987,i first held my scotty i knew i was in love with my high priced bundle of joy but i couldnt help feeling apprehensive about what the time to come holds,4,surprise,i first held my scotty i knew i was in love with my high priced bundle of joy but i couldnt help feeling apprehensive about what the time to come holds
988,i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against and it also helps get my ass into the deep end of the pool if i am feeling hesitant about where to begin,4,surprise,i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against and it also helps get my ass into the deep end of the pool if i am feeling hesitant about where to begin
989,i am learning is one of my default reactions when i feel threatened,4,surprise,i am learning is one of my default reactions when i feel threatened
990,i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best,4,surprise,i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best
991,i wonder if they feel like reluctant leaders,4,surprise,i wonder if they feel like reluctant leaders
992,i feel most apprehensive about each week probably because it is the one most likely to unavoidably show me my shortcomings as a runner,4,surprise,i feel most apprehensive about each week probably because it is the one most likely to unavoidably show me my shortcomings as a runner
993,i feel hesitant and uncertain sometimes,4,surprise,i feel hesitant and uncertain sometimes
994,i started feeling doubtful so i just sat in my seat disappointed,4,surprise,i started feeling doubtful so i just sat in my seat disappointed
995,i get the feeling that my supervising teacher is overwhelmed and may have too many students,4,surprise,i get the feeling that my supervising teacher is overwhelmed and may have too many students
996,when i nearly caused a traffic accident with my car,4,surprise,when i nearly caused a traffic accident with my car
997,i have a bunch of ideas but at the same time i feel intimidated because i am just a freshman and apparently know nothing about anything,4,surprise,i have a bunch of ideas but at the same time i feel intimidated because i am just a freshman and apparently know nothing about anything
998,i know it s weird to see me call something review i feel weird saying it myself but i digress,4,surprise,i know it s weird to see me call something review i feel weird saying it myself but i digress
999,i woke up feeling alarmed,4,surprise,i woke up feeling alarmed
1000,i feel im rather innocent in that respect,1,joy,i feel im rather innocent in that respect
1001,im feeling quite adventurous and tried out those drinks that i just normally read through the pages of pocketbooks,1,joy,im feeling quite adventurous and tried out those drinks that i just normally read through the pages of pocketbooks
1002,im feeling much more positive about the impending move,1,joy,im feeling much more positive about the impending move
1003,i feel like i spend most of my time over thinking and over analyzing pretty much everything,1,joy,i feel like i spend most of my time over thinking and over analyzing pretty much everything
1004,i suspect those might also be factors in making him not feel rich,1,joy,i suspect those might also be factors in making him not feel rich
1005,im starting to feel wryly amused at the banal comedy of errors my life is turning into,1,joy,im starting to feel wryly amused at the banal comedy of errors my life is turning into
1006,ive never behaved like that in front of my husband and i feel a mixture of shame and relief that only the shedding of many tears and saying truthful but hurtful things can bring on,1,joy,ive never behaved like that in front of my husband and i feel a mixture of shame and relief that only the shedding of many tears and saying truthful but hurtful things can bring on
1007,i feel peaceful and not particularly stressed about anything,1,joy,i feel peaceful and not particularly stressed about anything
1008,i spent a few hours listening to the thundershowers and feeling that gorgeous cool summer storm air across my ginormous pregnant self,1,joy,i spent a few hours listening to the thundershowers and feeling that gorgeous cool summer storm air across my ginormous pregnant self
1009,i was tired sore and didnt really feel like makin the mile trip to church i was ecstatic to be there and enjoyed every minute of it,1,joy,i was tired sore and didnt really feel like makin the mile trip to church i was ecstatic to be there and enjoyed every minute of it
1010,i hear that bird i know that all is well and i feel safe,1,joy,i hear that bird i know that all is well and i feel safe
1011,i feel really lucky for everything i have this year a job a roof over my head heat and the ability to give my kids a fun christmas and if i have a little left over i want to pass if forward as the saying goes there but for the grace of god i go,1,joy,i feel really lucky for everything i have this year a job a roof over my head heat and the ability to give my kids a fun christmas and if i have a little left over i want to pass if forward as the saying goes there but for the grace of god i go
1012,i feel enormously honoured to be included in this list,1,joy,i feel enormously honoured to be included in this list
1013,i wonder if mind readers draw a blank when they get around stupid people and when stupid people leave a room does it feel like somebody smart just walked in,1,joy,i wonder if mind readers draw a blank when they get around stupid people and when stupid people leave a room does it feel like somebody smart just walked in
1014,im feeling generous i might let them bring the dog with em otherwise the animals are on their own,1,joy,im feeling generous i might let them bring the dog with em otherwise the animals are on their own
1015,i feel the shift towards casual gaming as a whole is hurting rpgs and jrpgs especially because rpgs aren t games that non gamers think of playing,1,joy,i feel the shift towards casual gaming as a whole is hurting rpgs and jrpgs especially because rpgs aren t games that non gamers think of playing
1016,i threw myself at him after all feeling genuinely pleased for him,1,joy,i threw myself at him after all feeling genuinely pleased for him
1017,im feeling festive,1,joy,im feeling festive
1018,i feel very happy each time i saw him,1,joy,i feel very happy each time i saw him
1019,i know many young women sometimes feel like their career is much more important than a family but i would like to share with them the fact that they have a biological clock and at a certain time they may wish to have children but can t yet a man can still have children,1,joy,i know many young women sometimes feel like their career is much more important than a family but i would like to share with them the fact that they have a biological clock and at a certain time they may wish to have children but can t yet a man can still have children
1020,i feel like i m not really sure where everything is leading and i d look like a boob if i misrepresent things,1,joy,i feel like i m not really sure where everything is leading and i d look like a boob if i misrepresent things
1021,i feel that this a very clever and humorous idea that is memorable,1,joy,i feel that this a very clever and humorous idea that is memorable
1022,i won t do any weights till i feel more lively,1,joy,i won t do any weights till i feel more lively
1023,i am in a place where i feel hopeful of finally getting a job at another warehouse distributors like where i did work but the products are floral instead of stationary accessories art bags and such,1,joy,i am in a place where i feel hopeful of finally getting a job at another warehouse distributors like where i did work but the products are floral instead of stationary accessories art bags and such
1024,i feel that many people need to worry about their own families their own children and their own self because time is precious,1,joy,i feel that many people need to worry about their own families their own children and their own self because time is precious
1025,i now feel more intelligent about my followers myself and how i use a href http twitter,1,joy,i now feel more intelligent about my followers myself and how i use a href http twitter
1026,i feel more clever,1,joy,i feel more clever
1027,i want to understand how i can count all things joy when life feels anything but joyful,1,joy,i want to understand how i can count all things joy when life feels anything but joyful
1028,i want you to feel my awe and astonishment at this amazing thing that is happening,1,joy,i want you to feel my awe and astonishment at this amazing thing that is happening
1029,i know that i feel more successful now writing a blog in my sweatpants while my baby sleeps on me than i did when i commuted on trains and ferries with a business card in the pocket of my armani blazer,1,joy,i know that i feel more successful now writing a blog in my sweatpants while my baby sleeps on me than i did when i commuted on trains and ferries with a business card in the pocket of my armani blazer
1030,i m filled with astonishment and feel amused about what this city has witnesed today,1,joy,i m filled with astonishment and feel amused about what this city has witnesed today
1031,i had seen but theres just something about their set that makes you feel so glad to be there,1,joy,i had seen but theres just something about their set that makes you feel so glad to be there
1032,i am feeling quite pleasant,1,joy,i am feeling quite pleasant
1033,i know this is supposed to be a cheerfull season the christmas season but this is what i am feeling after loosing our beloved cat tigger earlier this year,1,joy,i know this is supposed to be a cheerfull season the christmas season but this is what i am feeling after loosing our beloved cat tigger earlier this year
1034,i just want to share and i feel like its not socially acceptable to do so right now,1,joy,i just want to share and i feel like its not socially acceptable to do so right now
1035,i apply it i walk very fast around the room because the rush of air against the essence on my lips feels very cool,1,joy,i apply it i walk very fast around the room because the rush of air against the essence on my lips feels very cool
1036,i wanna talk tell you about sycf it stands for singapore youth chinese forum btw and although theres a singapore word inside i feel like the minority there p ok but thats beside the point,1,joy,i wanna talk tell you about sycf it stands for singapore youth chinese forum btw and although theres a singapore word inside i feel like the minority there p ok but thats beside the point
1037,i also feel extremely blessed to be marrying into such a loving family,1,joy,i also feel extremely blessed to be marrying into such a loving family
1038,im not feeling outgoing and am in no mood to put the game face on and smooch,1,joy,im not feeling outgoing and am in no mood to put the game face on and smooch
1039,i questioned myself wondering why didnt i feel jubilant,1,joy,i questioned myself wondering why didnt i feel jubilant
1040,i don t feel so fearless,1,joy,i don t feel so fearless
1041,i feel accepted well we all know there are a few exceptions to the rule and like i belong,1,joy,i feel accepted well we all know there are a few exceptions to the rule and like i belong
1042,i love the passion and the feeling of wonderful uncertainty of those teenage years,1,joy,i love the passion and the feeling of wonderful uncertainty of those teenage years
1043,i feel so invigorated so focused about what im being led to pursue right now and in the future,1,joy,i feel so invigorated so focused about what im being led to pursue right now and in the future
1044,i feel tat all of us in this world are clever just depending on how u are born if u are born to be errrr not good but it will still would have some good things that u have it just that u dun realise it lol i noe its quite lame hope no one have read it img src http shared,1,joy,i feel tat all of us in this world are clever just depending on how u are born if u are born to be errrr not good but it will still would have some good things that u have it just that u dun realise it lol i noe its quite lame hope no one have read it img src http shared
1045,i can t imagine a real life scenario where i would be emotionally connected enough with someone to feel totally accepted and safe where it it morally acceptable for me to have close and prolonged physical contact and where sex won t be expected subsequently,1,joy,i can t imagine a real life scenario where i would be emotionally connected enough with someone to feel totally accepted and safe where it it morally acceptable for me to have close and prolonged physical contact and where sex won t be expected subsequently
1046,im feeling playful google doodle of pac man game,1,joy,im feeling playful google doodle of pac man game
1047,i feel content without knowing the rest of their story,1,joy,i feel content without knowing the rest of their story
1048,i feel like federer is more talented player for sure,1,joy,i feel like federer is more talented player for sure
1049,i think i like how it feels more lively in the dorama,1,joy,i think i like how it feels more lively in the dorama
1050,i feel like thats a cop out having safe people,1,joy,i feel like thats a cop out having safe people
1051,ive been feeling all festive at the torch this week,1,joy,ive been feeling all festive at the torch this week
1052,i feel that with all the talented players that we currently have especially with most of them being rested for the next game and the experience that our players bring to the game we have the ability to go further than we ever have,1,joy,i feel that with all the talented players that we currently have especially with most of them being rested for the next game and the experience that our players bring to the game we have the ability to go further than we ever have
1053,im feeling brave today so here goes,1,joy,im feeling brave today so here goes
1054,i set off feeling fab and ran first section pretty well,1,joy,i set off feeling fab and ran first section pretty well
1055,i feel were most successful sodden shattered squeeze sardonic and squat,1,joy,i feel were most successful sodden shattered squeeze sardonic and squat
1056,im looking forward to feeling hopeful instead of hopeless,1,joy,im looking forward to feeling hopeful instead of hopeless
1057,i feel more than honoured to be part of this series and join all these wonderful and talented ladies in a celebration of the womanhood,1,joy,i feel more than honoured to be part of this series and join all these wonderful and talented ladies in a celebration of the womanhood
1058,i feel divine whenever i captured a moment smiled silently saving all the details to my treasure chest that i fill only with memories that i knew will only happened once in my lifespan,1,joy,i feel divine whenever i captured a moment smiled silently saving all the details to my treasure chest that i fill only with memories that i knew will only happened once in my lifespan
1059,i finally realized that all i needed was to be and feel useful and blogging allowed me to do that,1,joy,i finally realized that all i needed was to be and feel useful and blogging allowed me to do that
1060,i must not lie radio actually makes you feel wonderful,1,joy,i must not lie radio actually makes you feel wonderful
1061,i do not know what to do in my current space to make myself feel more comfortable,1,joy,i do not know what to do in my current space to make myself feel more comfortable
1062,i want them to feel eager to attend a amp m i want them to feel like they belong,1,joy,i want them to feel eager to attend a amp m i want them to feel like they belong
1063,i barely seem to remember where i live in the middle of coming to terms with the likelihood that i would just be single for the rest of my life and feeling pretty content about that,1,joy,i barely seem to remember where i live in the middle of coming to terms with the likelihood that i would just be single for the rest of my life and feeling pretty content about that
1064,i feel like a rockette and i also feel like im glad its over,1,joy,i feel like a rockette and i also feel like im glad its over
1065,i flung into my suitcase at the last minute didn t break on the crossing over or explode in the pressurized cabin so thus far i m feeling pretty splendid about things,1,joy,i flung into my suitcase at the last minute didn t break on the crossing over or explode in the pressurized cabin so thus far i m feeling pretty splendid about things
1066,i cant shake the im hiding how i feel about myself beneath a fab jacket vibe and this style doesnt mesh well with most of the clothes i wear,1,joy,i cant shake the im hiding how i feel about myself beneath a fab jacket vibe and this style doesnt mesh well with most of the clothes i wear
1067,i left the office feeling so relieved,1,joy,i left the office feeling so relieved
1068,i glimpse at his clarity when he takes the reigns i can feel the calm,1,joy,i glimpse at his clarity when he takes the reigns i can feel the calm
1069,im not emo ing no no no haha i am feeling happy instead for being able to meet up with them,1,joy,im not emo ing no no no haha i am feeling happy instead for being able to meet up with them
1070,im excited to get home and spend time with everyone please feel free to email call or text and let me know if youre available for dinner or coffee or anything,1,joy,im excited to get home and spend time with everyone please feel free to email call or text and let me know if youre available for dinner or coffee or anything
1071,im feeling quite positive at the moment,1,joy,im feeling quite positive at the moment
1072,i know im not in the best place of my life still dealing with the infertility issue but i feel i have a lot to be thankful for,1,joy,i know im not in the best place of my life still dealing with the infertility issue but i feel i have a lot to be thankful for
1073,i feel like doing something productive on this,1,joy,i feel like doing something productive on this
1074,im feeling inspired by all the summery elements of my favorite past time beach bummin,1,joy,im feeling inspired by all the summery elements of my favorite past time beach bummin
1075,i feel truly successful that brooklyn has been able to latch on and has had no problem going from breast to bottle and back again without skipping a beat,1,joy,i feel truly successful that brooklyn has been able to latch on and has had no problem going from breast to bottle and back again without skipping a beat
1076,i wasnt feeling too well,1,joy,i wasnt feeling too well
1077,i guess im feeling pretty mellow these days,1,joy,i guess im feeling pretty mellow these days
1078,i feel assured thankk god,1,joy,i feel assured thankk god
1079,i feel like i am totally trusting someone my soul cannot submit to that and so walls go up and the restlessness never ends,1,joy,i feel like i am totally trusting someone my soul cannot submit to that and so walls go up and the restlessness never ends
1080,i feel privileged to be their mommy,1,joy,i feel privileged to be their mommy
1081,i always feel that accessories are the most important part of an outfit as they really pull it together so ive tried to choose jewellery which adds a little bit of sparkle to the outfits without being too in your face,1,joy,i always feel that accessories are the most important part of an outfit as they really pull it together so ive tried to choose jewellery which adds a little bit of sparkle to the outfits without being too in your face
1082,i just tell you that the feeling of a skid is not pleasant,1,joy,i just tell you that the feeling of a skid is not pleasant
1083,i can process everything properly but im feeling more positive and able to resume training,1,joy,i can process everything properly but im feeling more positive and able to resume training
1084,i am feeling very satisfied with where i am heading with my training and cannot wait to see where this journey continues to ta,1,joy,i am feeling very satisfied with where i am heading with my training and cannot wait to see where this journey continues to ta
1085,i feel the echoes of the divine so very close,1,joy,i feel the echoes of the divine so very close
1086,i am feeling thankful for warm sunshine crisp autumn air and bright fall colors,1,joy,i am feeling thankful for warm sunshine crisp autumn air and bright fall colors
1087,i feel as though my sub arguments are stronger and i support my claims better than i did in the beginning,1,joy,i feel as though my sub arguments are stronger and i support my claims better than i did in the beginning
1088,i also feel like why is what i m going to say going to be important in any way shape or form,1,joy,i also feel like why is what i m going to say going to be important in any way shape or form
1089,ive worn it once on its own with a little concealer and for the days im feeling brave but dont want to be pale then its perfect,1,joy,ive worn it once on its own with a little concealer and for the days im feeling brave but dont want to be pale then its perfect
1090,i feel as a child innocent feelings illustrating a,1,joy,i feel as a child innocent feelings illustrating a
1091,i am a very generous person in that i give quality time and make people feel special,1,joy,i am a very generous person in that i give quality time and make people feel special
1092,i just remember being so fully stressed out and while i had fun i feel it could have been more lively,1,joy,i just remember being so fully stressed out and while i had fun i feel it could have been more lively
1093,i write when i am feeling happy and childish,1,joy,i write when i am feeling happy and childish
1094,i not seeing and feeling the divine,1,joy,i not seeing and feeling the divine
1095,i loved how all his pack mates bonded with her the touchy feely way they were with each other was sweet,1,joy,i loved how all his pack mates bonded with her the touchy feely way they were with each other was sweet
1096,i feel i am so strong enough to take this pain thinking how you did me wrong,1,joy,i feel i am so strong enough to take this pain thinking how you did me wrong
1097,i arrived in anchorage it only took a few hours after spending time with my parents eating at a local favorite joint and then going on a stroll in my parent s my childhood neighborhood to be able to take a big sigh and feel relieved,1,joy,i arrived in anchorage it only took a few hours after spending time with my parents eating at a local favorite joint and then going on a stroll in my parent s my childhood neighborhood to be able to take a big sigh and feel relieved
1098,i dunno how else to describe how great i feel i swear ive been giggly all day,1,joy,i dunno how else to describe how great i feel i swear ive been giggly all day
1099,i feel more graceful already,1,joy,i feel more graceful already
1100,i feel confident in saying the writers of the film are seemingly going to follow through with the classic comic story arc involving gwen stacey even if it doesnt happen until another sequel but i wont ruin that here,1,joy,i feel confident in saying the writers of the film are seemingly going to follow through with the classic comic story arc involving gwen stacey even if it doesnt happen until another sequel but i wont ruin that here
1101,i often feel that working in it is like being a hopefully benevolent goliath that is often undone by the humblest of davids,1,joy,i often feel that working in it is like being a hopefully benevolent goliath that is often undone by the humblest of davids
1102,i can find and plan to do something with them as i feel the landscape of the aftermath is vital to this genre s appeal,1,joy,i can find and plan to do something with them as i feel the landscape of the aftermath is vital to this genre s appeal
1103,i refuse to cut my hair too early and then possibly throw myself into some sort of depression because i don t like the length of it or don t feel pretty enough,1,joy,i refuse to cut my hair too early and then possibly throw myself into some sort of depression because i don t like the length of it or don t feel pretty enough
1104,im feeling ok to say il tough it out at the time it was pretty unpleasant,1,joy,im feeling ok to say il tough it out at the time it was pretty unpleasant
1105,im feeling on the mellow side today,1,joy,im feeling on the mellow side today
1106,i really feel that we are progressing towards a society that is more fearless incrementally throwing away seemingly rigid boundaries like paranoia over security of one s belongings a href http www,1,joy,i really feel that we are progressing towards a society that is more fearless incrementally throwing away seemingly rigid boundaries like paranoia over security of one s belongings a href http www
1107,i guess i feel that if i don t fulfill some of my artistic pursuits now i certainly won t have the time when the economy picks up,1,joy,i guess i feel that if i don t fulfill some of my artistic pursuits now i certainly won t have the time when the economy picks up
1108,i feel in they talk the brother in law is extremely popular the one that had no me to think is so stiff,1,joy,i feel in they talk the brother in law is extremely popular the one that had no me to think is so stiff
1109,im even starting to feel more sociable,1,joy,im even starting to feel more sociable
1110,i went home from the bar and crashed at waking up at this morning feeling mostly fantastic,1,joy,i went home from the bar and crashed at waking up at this morning feeling mostly fantastic
1111,i love that she doesnt always feel brave,1,joy,i love that she doesnt always feel brave
1112,i feel honored to wear usa on my back,1,joy,i feel honored to wear usa on my back
1113,i am feeling quite pleased with myself as this was something id never done before,1,joy,i am feeling quite pleased with myself as this was something id never done before
1114,i feel as if it was a way of distracting me from my positive thoughts and i had to work really hard to switch my thoughts around today but i did it,1,joy,i feel as if it was a way of distracting me from my positive thoughts and i had to work really hard to switch my thoughts around today but i did it
1115,i would certainly feel what im suppose to be feeling which is brave,1,joy,i would certainly feel what im suppose to be feeling which is brave
1116,i feel like were in this together and im glad for that,1,joy,i feel like were in this together and im glad for that
1117,i feel popular special and important,1,joy,i feel popular special and important
1118,i feel as though i gush on an on about the gorgeous colors of the produce we receive through our farm share and i have to do it again this week,1,joy,i feel as though i gush on an on about the gorgeous colors of the produce we receive through our farm share and i have to do it again this week
1119,im not as low as my much dreaded lowests i have been feeling a zap and strain on fabulous in the last week,1,joy,im not as low as my much dreaded lowests i have been feeling a zap and strain on fabulous in the last week
1120,i feel like him try to stay as faithful as possible to what he perceives as the real events that happened in that mountain,1,joy,i feel like him try to stay as faithful as possible to what he perceives as the real events that happened in that mountain
1121,i feel a little bit brave,1,joy,i feel a little bit brave
1122,i feel like a woman should be respected at all times therefore i made the right decision he said,1,joy,i feel like a woman should be respected at all times therefore i made the right decision he said
1123,im not feeling terribly adventurous plus i have family visiting so i cant completely neglect them meaning its going to be business as usual for me,1,joy,im not feeling terribly adventurous plus i have family visiting so i cant completely neglect them meaning its going to be business as usual for me
1124,i swallowed my feelings trusting him,1,joy,i swallowed my feelings trusting him
1125,i even feel welcomed into their fold,1,joy,i even feel welcomed into their fold
1126,i feel that npr provides a valuable service,1,joy,i feel that npr provides a valuable service
1127,i have a feeling that i should post some sort of content on here for you blog hoppers to possibly comment about,1,joy,i have a feeling that i should post some sort of content on here for you blog hoppers to possibly comment about
1128,i feel i am more of innocent and easily getting emotional to silly things,1,joy,i feel i am more of innocent and easily getting emotional to silly things
1129,i feel peaceful centered and an endless supply of energy each day to accomplish what is most important,1,joy,i feel peaceful centered and an endless supply of energy each day to accomplish what is most important
1130,i should have been depressed but i was actually feeling inspired,1,joy,i should have been depressed but i was actually feeling inspired
1131,im very very very very sorry i havent been feeling very well,1,joy,im very very very very sorry i havent been feeling very well
1132,i have a feeling this month is going to have some damn cool things in store,1,joy,i have a feeling this month is going to have some damn cool things in store
1133,there was joy in me when i heard that i was to take a course as a medical assistant,1,joy,there was joy in me when i heard that i was to take a course as a medical assistant
1134,i dint feel any strong pain yet just cramping which comes and go like what i used to have during menses,1,joy,i dint feel any strong pain yet just cramping which comes and go like what i used to have during menses
1135,i got high in the pleasing feelings that appear deceptively benevolent like convenience or comfort,1,joy,i got high in the pleasing feelings that appear deceptively benevolent like convenience or comfort
1136,i feel as if anything less than points is acceptable and that we can forgive the team for losing at old trafford or stamford bridge,1,joy,i feel as if anything less than points is acceptable and that we can forgive the team for losing at old trafford or stamford bridge
1137,i feel more appreciative than worthlessness,1,joy,i feel more appreciative than worthlessness
1138,i feel getting or gifting a life time subscription is vital,1,joy,i feel getting or gifting a life time subscription is vital
1139,i want to feel and maybe something i am feeling convinced myself of the nvm state of mind i am in after due deliberations,1,joy,i want to feel and maybe something i am feeling convinced myself of the nvm state of mind i am in after due deliberations
1140,i feel like i am very passionate about youtube and so id quite like to explain why i think youtube is the next best thing for entertainment,1,joy,i feel like i am very passionate about youtube and so id quite like to explain why i think youtube is the next best thing for entertainment
1141,i feel like a positive ball of inspiration,1,joy,i feel like a positive ball of inspiration
1142,i persevered and km later im feeling pretty smug,1,joy,i persevered and km later im feeling pretty smug
